,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
8312,8506,279,LowSeason,[0-1],Standard,[260-360],[3-4],False
8313,8507,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8314,8508,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8315,8509,286,LowSeason,[4-7],Nonref,[160-260],[1-1],True
8316,8510,96,HighSeason,[4-7],Nonref,[260-360],[5-inf],True
8317,8511,413,OffSeason,[0-1],Standard,[260-360],[5-inf],False
8318,8512,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8319,8513,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
8320,8514,193,LowSeason,[4-7],Standard,[160-260],[5-inf],True
8321,8515,186,LowSeason,[4-7],Standard,[160-260],[2-2],True
8322,8516,295,LowSeason,[0-1],Nonref,[0-160],[2-2],False
8323,8517,186,LowSeason,[4-7],Standard,[160-260],[2-2],True
8324,3336,30,OffSeason,[4-7],Standard,[260-360],[3-4],True
8325,8518,249,LowSeason,[2-3],Standard,[260-360],[3-4],True
8326,8519,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8327,8520,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8328,8521,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8329,8522,48,HighSeason,[4-7],Standard,[160-260],[5-inf],True
8330,8523,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8331,8524,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
8332,8525,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8333,8526,238,LowSeason,[2-3],Standard,[160-260],[3-4],False
8334,8527,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8335,8528,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8336,8529,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8337,8530,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8338,8531,72,OffSeason,[4-7],Nonref,[160-260],[3-4],True
8339,8532,153,LowSeason,[2-3],Standard,[160-260],[2-2],True
8340,8533,276,LowSeason,[4-7],Nonref,[160-260],[3-4],False
8341,8534,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
8342,8535,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8343,8536,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8344,8537,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8345,8538,385,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8346,8539,172,LowSeason,[2-3],Standard,[260-360],[5-inf],False
8347,8540,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8348,8541,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8349,8542,149,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8350,8543,268,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8351,8544,260,LowSeason,[4-7],Nonref,[160-260],[2-2],False
8352,8545,149,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8353,8547,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8354,8548,76,HighSeason,[2-3],Standard,[0-160],[2-2],True
8355,8549,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8356,8550,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8357,8551,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8358,8552,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8359,8553,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8360,8554,293,LowSeason,[2-3],Nonref,[260-360],[2-2],True
8361,8555,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8362,8557,216,LowSeason,[8-inf],Nonref,[160-260],[3-4],True
8363,8558,273,LowSeason,[4-7],Standard,[160-260],[3-4],False
8364,8560,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8365,8561,299,LowSeason,[0-1],Nonref,[260-360],[3-4],True
8366,8562,164,HighSeason,[4-7],Nonref,[260-360],[3-4],True
8367,8563,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8368,8564,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8369,8565,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8370,8566,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
8371,3109,190,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
8372,8569,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8373,3512,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8374,8570,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8375,8571,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8376,8572,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8377,8573,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
8378,8574,288,LowSeason,[2-3],Nonref,[260-360],[3-4],False
8379,8575,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
8380,8576,260,LowSeason,[4-7],Nonref,[160-260],[2-2],False
8381,8577,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8382,6762,280,LowSeason,[2-3],Standard,[160-260],[1-1],True
8383,8578,91,HighSeason,[2-3],Nonref,[0-160],[2-2],True
8384,8579,48,HighSeason,[4-7],Standard,[160-260],[5-inf],True
8385,8580,243,LowSeason,[2-3],Nonref,[260-360],[3-4],True
8386,8581,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8387,8582,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8388,8583,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8389,8584,189,LowSeason,[4-7],Standard,[160-260],[1-1],True
8390,8585,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8391,8586,268,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8392,8587,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
8393,8588,186,LowSeason,[4-7],Standard,[160-260],[2-2],True
8394,8589,268,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8395,8590,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8396,4361,287,LowSeason,[0-1],Nonref,[160-260],[2-2],False
8397,8591,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8398,8592,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8399,8593,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8400,8594,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8401,8595,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8402,4030,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
8403,8596,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
8404,8596,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
8405,8597,268,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8406,8598,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8407,8599,291,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8408,8600,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8409,8601,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
8410,8602,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8411,8603,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8412,8604,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8413,8605,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8414,3366,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8415,8606,383,LowSeason,[0-1],Nonref,[160-260],[5-inf],True
8416,8607,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8417,8608,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8418,8609,301,LowSeason,[0-1],Nonref,[260-360],[5-inf],False
8419,8610,240,LowSeason,[0-1],Standard,[160-260],[3-4],False
8420,8611,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8421,8612,277,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
8422,8613,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8423,8615,406,LowSeason,[2-3],Standard,[260-360],[2-2],False
8424,8617,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8425,8618,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8426,8619,153,LowSeason,[2-3],Standard,[160-260],[2-2],True
8427,3557,299,LowSeason,[0-1],Nonref,[260-360],[3-4],True
8428,8620,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8429,8621,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8430,8622,211,LowSeason,[2-3],Nonref,[160-260],[1-1],False
8431,8623,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8432,8624,274,LowSeason,[0-1],Standard,[160-260],[2-2],False
8433,8625,206,HighSeason,[2-3],Standard,[160-260],[5-inf],True
8434,8626,368,LowSeason,[0-1],Standard,[260-360],[5-inf],True
8435,8431,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8436,5710,70,HighSeason,[8-inf],Nonref,[160-260],[3-4],True
8437,8627,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8438,8628,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8439,8629,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
8440,8630,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8441,8631,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8442,8632,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8443,8633,246,HighSeason,[4-7],Standard,[160-260],[3-4],False
8444,8634,294,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8445,8365,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8446,8635,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8447,8636,380,LowSeason,[2-3],Standard,[160-260],[1-1],False
8448,8637,272,HighSeason,[4-7],Standard,[160-260],[2-2],False
8449,8638,294,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8450,8639,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8451,8640,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
8452,8641,274,LowSeason,[0-1],Standard,[160-260],[2-2],False
8453,8642,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8454,8643,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8455,8644,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8456,8645,71,OffSeason,[4-7],Nonref,[0-160],[2-2],True
8457,8646,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8458,8647,86,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
8459,8648,273,LowSeason,[4-7],Standard,[160-260],[3-4],False
8460,8649,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8461,8168,374,LowSeason,[0-1],Standard,[160-260],[1-1],False
8462,8651,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8463,8652,283,LowSeason,[4-7],Nonref,[0-160],[2-2],True
8464,8654,301,LowSeason,[0-1],Nonref,[260-360],[5-inf],False
8465,8655,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8466,7777,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8467,8656,208,HighSeason,[4-7],Nonref,[160-260],[5-inf],True
8468,8657,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
8469,8658,287,LowSeason,[0-1],Nonref,[160-260],[2-2],False
8470,8659,225,LowSeason,[2-3],Standard,[160-260],[2-2],False
8471,8660,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8472,8661,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
8473,2168,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8474,2027,270,HighSeason,[2-3],Standard,[160-260],[2-2],True
8475,8663,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8476,8664,295,LowSeason,[0-1],Nonref,[0-160],[2-2],False
8477,8665,288,LowSeason,[2-3],Nonref,[260-360],[3-4],False
8478,8666,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8479,8667,13,LowSeason,[8-inf],Standard,[160-260],[3-4],True
8480,5145,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8481,8668,66,OffSeason,[2-3],Nonref,[0-160],[2-2],True
8482,8669,78,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
8483,8670,287,LowSeason,[0-1],Nonref,[160-260],[2-2],False
8484,8672,170,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8485,8673,238,LowSeason,[2-3],Standard,[160-260],[3-4],False
8486,1736,238,LowSeason,[2-3],Standard,[160-260],[3-4],False
8487,8674,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8488,1736,298,LowSeason,[0-1],Nonref,[160-260],[1-1],False
8489,8675,342,HighSeason,[0-1],Standard,[160-260],[5-inf],True
8490,8676,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8491,8676,314,HighSeason,[0-1],Nonref,[160-260],[3-4],True
8492,8677,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8493,8678,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
8494,8679,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
8495,8680,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8496,8681,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8497,8682,291,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8498,8683,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8499,8684,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8500,8685,286,LowSeason,[4-7],Nonref,[160-260],[1-1],True
8501,8686,287,LowSeason,[0-1],Nonref,[160-260],[2-2],False
8502,8688,49,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8503,8689,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8504,8690,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8505,8691,270,HighSeason,[2-3],Standard,[160-260],[2-2],True
8506,8692,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8507,8693,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8508,8694,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8509,8695,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8510,8696,153,LowSeason,[2-3],Standard,[160-260],[2-2],True
8511,3059,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
8512,8697,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8513,8698,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
8514,8699,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8515,8700,281,LowSeason,[0-1],Standard,[160-260],[3-4],True
8516,8701,291,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8517,8702,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8518,8703,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8519,8704,399,LowSeason,[0-1],Nonref,[160-260],[5-inf],False
8520,8705,206,HighSeason,[2-3],Standard,[160-260],[5-inf],True
8521,8706,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
8522,8707,306,LowSeason,[0-1],Nonref,[260-360],[2-2],False
8523,8708,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8524,8709,240,LowSeason,[0-1],Standard,[160-260],[3-4],False
8525,8710,190,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
8526,8711,86,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
8527,8712,354,LowSeason,[0-1],Nonref,[260-360],[5-inf],True
8528,8713,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8529,8714,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8530,8715,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8531,8716,30,OffSeason,[4-7],Standard,[260-360],[3-4],True
8532,8717,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8533,8718,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8534,8720,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8535,271,211,LowSeason,[2-3],Nonref,[160-260],[1-1],False
8536,8721,289,LowSeason,[0-1],Nonref,[260-360],[3-4],False
8537,8722,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
8538,6784,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8539,8723,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8540,8724,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8541,8725,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8542,8726,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
8543,6604,240,LowSeason,[0-1],Standard,[160-260],[3-4],False
8544,8728,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8545,96,80,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8546,8729,153,LowSeason,[2-3],Standard,[160-260],[2-2],True
8547,8731,86,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
8548,8732,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8549,8733,268,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8550,8734,268,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8551,8735,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8552,8736,243,LowSeason,[2-3],Nonref,[260-360],[3-4],True
8553,8737,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8554,3450,153,LowSeason,[2-3],Standard,[160-260],[2-2],True
8555,8738,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8556,8739,291,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8557,8740,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8558,8741,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8559,8742,251,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
8560,8746,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8561,8747,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8562,8748,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8563,8749,389,LowSeason,[0-1],Nonref,[160-260],[1-1],True
8564,8750,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8565,8751,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8566,8752,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8567,8753,291,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8568,8754,291,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8569,8755,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8570,8756,268,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8571,8757,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8572,8758,294,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8573,8759,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8574,8760,291,LowSeason,[0-1],Nonref,[160-260],[2-2],True
8575,8762,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8576,8763,268,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8577,8764,282,LowSeason,[2-3],Nonref,[0-160],[1-1],True
8578,8765,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8579,8766,225,LowSeason,[2-3],Standard,[160-260],[2-2],False
8580,8767,186,LowSeason,[4-7],Standard,[160-260],[2-2],True
8581,8768,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8582,8769,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
8583,8770,268,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8584,8771,301,LowSeason,[0-1],Nonref,[260-360],[5-inf],False
8585,8772,343,LowSeason,[0-1],Nonref,[0-160],[2-2],True
8586,8773,301,LowSeason,[0-1],Nonref,[260-360],[5-inf],False
8587,8774,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8588,8775,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8589,8776,268,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8590,8777,268,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8591,8778,337,LowSeason,[4-7],Nonref,[0-160],[2-2],False
8592,8779,78,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
8593,8780,268,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8594,8781,389,LowSeason,[0-1],Nonref,[160-260],[1-1],True
8595,8782,268,LowSeason,[0-1],Nonref,[160-260],[3-4],True
8596,8783,225,LowSeason,[2-3],Standard,[160-260],[2-2],False
8597,8784,74,OffSeason,[4-7],Nonref,[160-260],[2-2],False
8598,8785,618,LowSeason,[0-1],Standard,[0-160],[2-2],True
8599,8786,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8600,8787,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8601,8788,86,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
8602,8789,184,HighSeason,[2-3],Nonref,[260-360],[3-4],True
8603,8790,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
8604,8791,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8605,8792,301,LowSeason,[0-1],Nonref,[260-360],[5-inf],False
8606,8793,299,LowSeason,[0-1],Nonref,[260-360],[3-4],True
8607,8794,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8608,8795,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8609,8796,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8610,8797,298,LowSeason,[0-1],Nonref,[160-260],[1-1],False
8611,8798,288,LowSeason,[2-3],Nonref,[260-360],[3-4],False
8612,8799,399,LowSeason,[0-1],Nonref,[160-260],[5-inf],False
8613,8800,209,OffSeason,[4-7],Standard,[260-360],[3-4],False
8614,8801,22,OffSeason,[2-3],Standard,[160-260],[2-2],True
8615,8802,50,HighSeason,[2-3],Standard,[160-260],[3-4],False
8616,8803,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8617,8804,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8618,8805,259,LowSeason,[2-3],Standard,[0-160],[2-2],True
8619,8806,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
8620,8807,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8621,8808,78,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
8622,8809,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8623,8810,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8624,8811,310,HighSeason,[4-7],Standard,[260-360],[3-4],False
8625,8812,78,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
8626,8813,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8627,8814,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8628,8815,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8629,8816,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8630,5852,13,LowSeason,[8-inf],Standard,[160-260],[3-4],True
8631,8817,285,LowSeason,[2-3],Nonref,[0-160],[2-2],False
8632,8818,294,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8633,8819,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8634,8820,66,OffSeason,[2-3],Nonref,[0-160],[2-2],True
8635,8821,112,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8636,8822,619,HighSeason,[2-3],Nonref,[260-360],[2-2],True
8637,8823,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
8638,8824,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8639,8825,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8640,8826,211,LowSeason,[2-3],Nonref,[160-260],[1-1],False
8641,8827,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8642,8828,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
8643,8829,75,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8644,8830,211,LowSeason,[2-3],Nonref,[160-260],[1-1],False
8645,8831,137,HighSeason,[4-7],Standard,[260-360],[3-4],True
8646,8832,167,LowSeason,[4-7],Nonref,[260-360],[5-inf],True
8647,8833,91,HighSeason,[2-3],Nonref,[0-160],[2-2],True
8648,8834,154,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8649,8835,211,LowSeason,[2-3],Nonref,[160-260],[1-1],False
8650,5982,352,HighSeason,[4-7],Nonref,[160-260],[2-2],False
8651,5244,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8652,8836,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8653,8837,206,HighSeason,[2-3],Standard,[160-260],[5-inf],True
8654,8838,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
8655,8839,294,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8656,8840,374,LowSeason,[0-1],Standard,[160-260],[1-1],False
8657,8841,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8658,7530,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
8659,8842,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
8660,8843,225,LowSeason,[2-3],Standard,[160-260],[2-2],False
8661,8844,286,LowSeason,[4-7],Nonref,[160-260],[1-1],True
8662,8845,139,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8663,8846,212,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8664,8847,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
8665,8848,155,LowSeason,[2-3],Standard,[160-260],[3-4],True
8666,8849,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
8667,8850,13,LowSeason,[8-inf],Standard,[160-260],[3-4],True
8668,8851,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8669,8852,257,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8670,8853,287,LowSeason,[0-1],Nonref,[160-260],[2-2],False
8671,8854,225,LowSeason,[2-3],Standard,[160-260],[2-2],False
8672,8854,380,LowSeason,[2-3],Standard,[160-260],[1-1],False
8673,8855,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8674,8857,200,OffSeason,[2-3],Nonref,[260-360],[3-4],False
8675,8858,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8676,6685,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
8677,8859,164,HighSeason,[4-7],Nonref,[260-360],[3-4],True
8678,8860,67,HighSeason,[4-7],Standard,[160-260],[3-4],True
8679,8861,197,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8680,8862,232,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8681,8863,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8682,8864,396,LowSeason,[2-3],Nonref,[0-160],[1-1],False
8683,5448,138,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8684,8865,238,LowSeason,[2-3],Standard,[160-260],[3-4],False
8685,8866,251,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
8686,8867,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
